month,gid,gcode,game_date_local,tip_local_time,tip_away_local_time,tip_et_time,arena,city,state,status_code,status_text,visitor_abbr,visitor_team,visitor_city,home_abbr,home_team,home_city,utc_date,utc_time,seq,broadcasters_tv,broadcasters_radio,broadcasters_ott,broadcasters_natltv
January,0022500639,20260123/NOPMEM,2026-01-23,2026-01-23T19:00:00,2026-01-23T19:00:00,2026-01-23T20:00:00,FedExForum,Memphis,TN,1,8:00 pm ET,NOP,Pelicans,New Orleans,MEM,Grizzlies,Memphis,2026-01-24,01:00,5,"FanDuel Sports Network - Southeast - Memphis, GCSEN",,Pelicans+,
January,0022500640,20260123/DENMIL,2026-01-23,2026-01-23T19:00:00,2026-01-23T18:00:00,2026-01-23T20:00:00,Fiserv Forum,Milwaukee,WI,1,8:00 pm ET,DEN,Nuggets,Denver,MIL,Bucks,Milwaukee,2026-01-24,01:00,6,"Altitude, FanDuel Sports Network - Wisconsin",Altitude Sports Radio 950 AM,,
January,0022500641,20260123/INDOKC,2026-01-23,2026-01-23T20:30:00,2026-01-23T21:30:00,2026-01-23T21:30:00,Paycom Center,Oklahoma City,OK,1,9:30 pm ET,IND,Pacers,Indiana,OKC,Thunder,Oklahoma City,2026-01-24,02:30,7,"FanDuel Sports Network - Oklahoma, Prime Video","93.5/107.5 The Fan, WWLS/WKY",,Prime Video
January,0022500642,20260123/TORPOR,2026-01-23,2026-01-23T19:00:00,2026-01-23T22:00:00,2026-01-23T22:00:00,Moda Center,Portland,OR,1,10:00 pm ET,TOR,Raptors,Toronto,POR,Trail Blazers,Portland,2026-01-24,03:00,8,"KUNP, TSN, TSN","Rip City Radio 620, Sportsnet 590",BlazerVision,
January,0022500643,20260124/NYKPHI,2026-01-24,2026-01-24T15:00:00,2026-01-24T15:00:00,2026-01-24T15:00:00,Xfinity Mobile Arena,Philadelphia,PA,1,3:00 pm ET,NYK,Knicks,New York,PHI,76ers,Philadelphia,2026-01-24,20:00,1,ABC,"880 ESPN New York, 97.5 The Fanatic",,ABC
January,0022500644,20260124/GSWMIN,2026-01-24,2026-01-24T16:30:00,2026-01-24T14:30:00,2026-01-24T17:30:00,Target Center,Minneapolis,MN,1,5:30 pm ET,GSW,Warriors,Golden State,MIN,Timberwolves,Minnesota,2026-01-24,22:30,2,ABC,95.7 The Game,,ABC
January,0022500645,20260124/WASCHA,2026-01-24,2026-01-24T18:00:00,2026-01-24T18:00:00,2026-01-24T18:00:00,Spectrum Center,Charlotte,NC,1,6:00 pm ET,WAS,Wizards,Washington,CHA,Hornets,Charlotte,2026-01-24,23:00,3,"FanDuel Sports Network - Southeast - Charlotte, Monumental Sports Network",WFNZ 610 AM/102.5 FM,,
January,0022500646,20260124/CLEORL,2026-01-24,2026-01-24T19:00:00,2026-01-24T19:00:00,2026-01-24T19:00:00,Kia Center,Orlando,FL,1,7:00 pm ET,CLE,Cavaliers,Cleveland,ORL,Magic,Orlando,2026-01-25,00:00,4,"FanDuel Sports Network - Florida, FanDuel Sports Network - Ohio",,,
January,0022500647,20260124/BOSCHI,2026-01-24,2026-01-24T19:00:00,2026-01-24T20:00:00,2026-01-24T20:00:00,United Center,Chicago,IL,1,8:00 pm ET,BOS,Celtics,Boston,CHI,Bulls,Chicago,2026-01-25,01:00,5,"Chicago Sports Network, NBC SPORTS BOSTON",WROR (105.7 FM),,
January,0022500648,20260124/LALDAL,2026-01-24,2026-01-24T19:30:00,2026-01-24T17:30:00,2026-01-24T20:30:00,American Airlines Center,Dallas,TX,1,8:30 pm ET,LAL,Lakers,Los Angeles,DAL,Mavericks,Dallas,2026-01-25,01:30,6,ABC,"97.1 FM / S: 99.1 FM, ESPN LA 710/1330 KWKW, ESPN Radio",,ABC
January,0022500649,20260124/MIAUTA,2026-01-24,2026-01-24T19:30:00,2026-01-24T21:30:00,2026-01-24T21:30:00,Delta Center,Salt Lake City,UT,1,9:30 pm ET,MIA,Heat,Miami,UTA,Jazz,Utah,2026-01-25,02:30,7,"FanDuel Sports Network - Sun, KJZZ","FM 104.3 WQAM, 560 AM   / S: WAQI 710, KZNS / KSL / S: KTUB",Jazz+,
January,0022500650,20260125/SACDET,2026-01-25,2026-01-25T15:00:00,2026-01-25T12:00:00,2026-01-25T15:00:00,Little Caesars Arena,Detroit,MI,1,3:00 pm ET,SAC,Kings,Sacramento,DET,Pistons,Detroit,2026-01-25,20:00,1,"FanDuel Sports Network - Detroit, NBCSCA","97.1 FM The Ticket, Sactown Sports 1140 AM",,
January,0022500651,20260125/DENMEM,2026-01-25,2026-01-25T14:30:00,2026-01-25T13:30:00,2026-01-25T15:30:00,FedExForum,Memphis,TN,1,3:30 pm ET,DEN,Nuggets,Denver,MEM,Grizzlies,Memphis,2026-01-25,20:30,2,"Altitude 2, FanDuel Sports Network - Southeast - Memphis",MIX 100,,
January,0022500652,20260125/DALMIL,2026-01-25,2026-01-25T18:00:00,2026-01-25T18:00:00,2026-01-25T19:00:00,Fiserv Forum,Milwaukee,WI,1,7:00 pm ET,DAL,Mavericks,Dallas,MIL,Bucks,Milwaukee,2026-01-26,00:00,3,"FanDuel Sports Network - Wisconsin, KFAA",97.1 FM / S: 99.1 FM,MavsTV,
January,0022500653,20260125/TOROKC,2026-01-25,2026-01-25T18:00:00,2026-01-25T19:00:00,2026-01-25T19:00:00,Paycom Center,Oklahoma City,OK,1,7:00 pm ET,TOR,Raptors,Toronto,OKC,Thunder,Oklahoma City,2026-01-26,00:00,4,"FanDuel Sports Network - Oklahoma, TSN, TSN","Sportsnet 590, WWLS/WKY",,
January,0022500654,20260125/NOPSAS,2026-01-25,2026-01-25T18:00:00,2026-01-25T18:00:00,2026-01-25T19:00:00,Frost Bank Center,San Antonio,TX,1,7:00 pm ET,NOP,Pelicans,New Orleans,SAS,Spurs,San Antonio,2026-01-26,00:00,5,GCSEN,WOAI/KXTN,Pelicans+,
January,0022500655,20260125/MIAPHX,2026-01-25,2026-01-25T18:00:00,2026-01-25T20:00:00,2026-01-25T20:00:00,Mortgage Matchup Center,Phoenix,AZ,1,8:00 pm ET,MIA,Heat,Miami,PHX,Suns,Phoenix,2026-01-26,01:00,6,"Arizona's Family 3TV / Arizona's Family Sports, FanDuel Sports Network - Sun","FM 104.3 WQAM, 560 AM   / S: WAQI 710, KMVP 98.7 / S: KSUN",Suns+,
January,0022500656,20260125/BKNLAC,2026-01-25,2026-01-25T18:00:00,2026-01-25T21:00:00,2026-01-25T21:00:00,Intuit Dome,Inglewood,CA,1,9:00 pm ET,BKN,Nets,Brooklyn,LAC,Clippers,LA,2026-01-26,02:00,7,"FanDuel Sports Network - SoCal, YES",,,
January,0022500657,20260126/PHICHA,2026-01-26,2026-01-26T19:00:00,2026-01-26T19:00:00,2026-01-26T19:00:00,Spectrum Center,Charlotte,NC,1,7:00 pm ET,PHI,76ers,Philadelphia,CHA,Hornets,Charlotte,2026-01-27,00:00,1,"FanDuel Sports Network - Southeast - Charlotte, NBCSP+","97.5 The Fanatic, WFNZ 610 AM/102.5 FM",,
January,0022500658,20260126/ORLCLE,2026-01-26,2026-01-26T19:00:00,2026-01-26T19:00:00,2026-01-26T19:00:00,Rocket Arena,Cleveland,OH,1,7:00 pm ET,ORL,Magic,Orlando,CLE,Cavaliers,Cleveland,2026-01-27,00:00,2,"FanDuel Sports Network - Florida, Peacock",,,Peacock
January,0022500659,20260126/INDATL,2026-01-26,2026-01-26T19:30:00,2026-01-26T19:30:00,2026-01-26T19:30:00,State Farm Arena,Atlanta,GA,1,7:30 pm ET,IND,Pacers,Indiana,ATL,Hawks,Atlanta,2026-01-27,00:30,3,"FanDuel Sports Network - Indiana, FanDuel Sports Network - Southeast - Atlanta","93.5/107.5 The Fan, WZGC",,
January,0022500660,20260126/PORBOS,2026-01-26,2026-01-26T20:00:00,2026-01-26T17:00:00,2026-01-26T20:00:00,TD Garden,Boston,MA,1,8:00 pm ET,POR,Trail Blazers,Portland,BOS,Celtics,Boston,2026-01-27,01:00,4,"NBC SPORTS BOSTON, Peacock","Rip City Radio 620, WROR (105.7 FM)",,Peacock
January,0022500661,20260126/LALCHI,2026-01-26,2026-01-26T19:00:00,2026-01-26T17:00:00,2026-01-26T20:00:00,United Center,Chicago,IL,1,8:00 pm ET,LAL,Lakers,Los Angeles,CHI,Bulls,Chicago,2026-01-27,01:00,5,"Chicago Sports Network, Spectrum SportsNet",ESPN LA 710/1330 KWKW,Spectrum SportsNet+,
January,0022500662,20260126/MEMHOU,2026-01-26,2026-01-26T19:00:00,2026-01-26T19:00:00,2026-01-26T20:00:00,Toyota Center,Houston,TX,1,8:00 pm ET,MEM,Grizzlies,Memphis,HOU,Rockets,Houston,2026-01-27,01:00,6,"FanDuel Sports Network - Southeast - Memphis, Space City Home Network",790 AM / S: KLTN TUDN,,
January,0022500663,20260126/GSWMIN,2026-01-26,2026-01-26T20:30:00,2026-01-26T18:30:00,2026-01-26T21:30:00,Target Center,Minneapolis,MN,1,9:30 pm ET,GSW,Warriors,Golden State,MIN,Timberwolves,Minnesota,2026-01-27,02:30,7,Peacock,95.7 The Game,,Peacock
January,0022500664,20260127/PORWAS,2026-01-27,2026-01-27T19:00:00,2026-01-27T16:00:00,2026-01-27T19:00:00,Capital One Arena,Washington,DC,1,7:00 pm ET,POR,Trail Blazers,Portland,WAS,Wizards,Washington,2026-01-28,00:00,1,"KUNP, Monumental Sports Network",Rip City Radio 620,BlazerVision,
January,0022500665,20260127/SACNYK,2026-01-27,2026-01-27T19:30:00,2026-01-27T16:30:00,2026-01-27T19:30:00,Madison Square Garden,New York,NY,1,7:30 pm ET,SAC,Kings,Sacramento,NYK,Knicks,New York,2026-01-28,00:30,2,"MSG, NBCSCA","880 ESPN New York, Sactown Sports 1140 AM",,
January,0022500666,20260127/MILPHI,2026-01-27,2026-01-27T20:00:00,2026-01-27T19:00:00,2026-01-27T20:00:00,Xfinity Mobile Arena,Philadelphia,PA,1,8:00 pm ET,MIL,Bucks,Milwaukee,PHI,76ers,Philadelphia,2026-01-28,01:00,3,"FanDuel Sports Network - Wisconsin, NBC, Peacock",97.5 The Fanatic,,"NBC, Peacock"
January,0022500667,20260127/NOPOKC,2026-01-27,2026-01-27T19:00:00,2026-01-27T19:00:00,2026-01-27T20:00:00,Paycom Center,Oklahoma City,OK,1,8:00 pm ET,NOP,Pelicans,New Orleans,OKC,Thunder,Oklahoma City,2026-01-28,01:00,4,"FanDuel Sports Network - Oklahoma, GCSEN / WVUE",WWLS/WKY,Pelicans+,
January,0022500668,20260127/DETDEN,2026-01-27,2026-01-27T19:00:00,2026-01-27T21:00:00,2026-01-27T21:00:00,Ball Arena,Denver,CO,1,9:00 pm ET,DET,Pistons,Detroit,DEN,Nuggets,Denver,2026-01-28,02:00,5,"Altitude, FanDuel Sports Network - Detroit","950 AM, Altitude Sports Radio 92.5 FM",,
January,0022500669,20260127/BKNPHX,2026-01-27,2026-01-27T19:00:00,2026-01-27T21:00:00,2026-01-27T21:00:00,Mortgage Matchup Center,Phoenix,AZ,1,9:00 pm ET,BKN,Nets,Brooklyn,PHX,Suns,Phoenix,2026-01-28,02:00,6,"Arizona's Family 3TV / Arizona's Family Sports, YES",KMVP 98.7 / S: KSUN,Suns+,
January,0022500670,20260127/LACUTA,2026-01-27,2026-01-27T20:00:00,2026-01-27T19:00:00,2026-01-27T22:00:00,Delta Center,Salt Lake City,UT,1,10:00 pm ET,LAC,Clippers,LA,UTA,Jazz,Utah,2026-01-28,03:00,7,"FanDuel Sports Network - SoCal, NBC, Peacock",KZNS / KSL / S: KTUB,,"NBC, Peacock"
January,0022500671,20260128/LALCLE,2026-01-28,2026-01-28T19:00:00,2026-01-28T16:00:00,2026-01-28T19:00:00,Rocket Arena,Cleveland,OH,1,7:00 pm ET,LAL,Lakers,Los Angeles,CLE,Cavaliers,Cleveland,2026-01-29,00:00,1,"ESPN, Spectrum SportsNet",ESPN LA 710/1330 KWKW,Spectrum SportsNet+,ESPN
January,0022500672,20260128/CHIIND,2026-01-28,2026-01-28T19:00:00,2026-01-28T18:00:00,2026-01-28T19:00:00,Gainbridge Fieldhouse,Indianapolis,IN,1,7:00 pm ET,CHI,Bulls,Chicago,IND,Pacers,Indiana,2026-01-29,00:00,2,"Chicago Sports Network, FanDuel Sports Network - Indiana",93.5/107.5 The Fan,,
January,0022500673,20260128/ATLBOS,2026-01-28,2026-01-28T19:30:00,2026-01-28T19:30:00,2026-01-28T19:30:00,TD Garden,Boston,MA,1,7:30 pm ET,ATL,Hawks,Atlanta,BOS,Celtics,Boston,2026-01-29,00:30,3,"FanDuel Sports Network - Southeast - Atlanta, NBC SPORTS BOSTON","98.5 The Sports Hub, WZGC",,
January,0022500674,20260128/ORLMIA,2026-01-28,2026-01-28T19:30:00,2026-01-28T19:30:00,2026-01-28T19:30:00,Kaseya Center,Miami,FL,1,7:30 pm ET,ORL,Magic,Orlando,MIA,Heat,Miami,2026-01-29,00:30,4,"FanDuel Sports Network - Florida, FanDuel Sports Network - Sun","FM 104.3 WQAM, 560 AM   / S: WAQI 710",,
January,0022500675,20260128/NYKTOR,2026-01-28,2026-01-28T19:30:00,2026-01-28T19:30:00,2026-01-28T19:30:00,Scotiabank Arena,Toronto,ON,1,7:30 pm ET,NYK,Knicks,New York,TOR,Raptors,Toronto,2026-01-29,00:30,5,"MSG, SN, SN","880 ESPN New York, TSN Radio 1050",,
January,0022500676,20260128/CHAMEM,2026-01-28,2026-01-28T19:00:00,2026-01-28T20:00:00,2026-01-28T20:00:00,FedExForum,Memphis,TN,1,8:00 pm ET,CHA,Hornets,Charlotte,MEM,Grizzlies,Memphis,2026-01-29,01:00,6,"FanDuel Sports Network - Southeast - Charlotte, FanDuel Sports Network - Southeast - Memphis",WFNZ 610 AM/102.5 FM,,
January,0022500677,20260128/MINDAL,2026-01-28,2026-01-28T19:30:00,2026-01-28T19:30:00,2026-01-28T20:30:00,American Airlines Center,Dallas,TX,1,8:30 pm ET,MIN,Timberwolves,Minnesota,DAL,Mavericks,Dallas,2026-01-29,01:30,7,"FanDuel Sports Network - North, KFAA/WFAA",97.1 FM / S: 99.1 FM,MavsTV,
January,0022500678,20260128/GSWUTA,2026-01-28,2026-01-28T19:00:00,2026-01-28T18:00:00,2026-01-28T21:00:00,Delta Center,Salt Lake City,UT,1,9:00 pm ET,GSW,Warriors,Golden State,UTA,Jazz,Utah,2026-01-29,02:00,8,"KJZZ, NBCSBA","95.7 The Game, KZNS / KSL / S: KTUB",Jazz+,
January,0022500679,20260128/SASHOU,2026-01-28,2026-01-28T20:30:00,2026-01-28T20:30:00,2026-01-28T21:30:00,Toyota Center,Houston,TX,1,9:30 pm ET,SAS,Spurs,San Antonio,HOU,Rockets,Houston,2026-01-29,02:30,9,"ESPN, Space City Home Network","790 AM / S: KLTN TUDN, WOAI/KXTN",,ESPN
January,0022500680,20260129/SACPHI,2026-01-29,2026-01-29T19:00:00,2026-01-29T16:00:00,2026-01-29T19:00:00,Xfinity Mobile Arena,Philadelphia,PA,1,7:00 pm ET,SAC,Kings,Sacramento,PHI,76ers,Philadelphia,2026-01-30,00:00,1,"NBC Sports Philadelphia, NBCSCA","97.5 The Fanatic, Sactown Sports 1140 AM",,
January,0022500681,20260129/MILWAS,2026-01-29,2026-01-29T19:00:00,2026-01-29T18:00:00,2026-01-29T19:00:00,Capital One Arena,Washington,DC,1,7:00 pm ET,MIL,Bucks,Milwaukee,WAS,Wizards,Washington,2026-01-30,00:00,2,Prime Video,,,Prime Video
January,0022500682,20260129/HOUATL,2026-01-29,2026-01-29T20:00:00,2026-01-29T19:00:00,2026-01-29T20:00:00,State Farm Arena,Atlanta,GA,1,8:00 pm ET,HOU,Rockets,Houston,ATL,Hawks,Atlanta,2026-01-30,01:00,3,"FanDuel Sports Network - Southeast - Atlanta, Space City Home Network","790 AM / S: KLTN TUDN, WZGC",,
January,0022500683,20260129/CHADAL,2026-01-29,2026-01-29T19:30:00,2026-01-29T20:30:00,2026-01-29T20:30:00,American Airlines Center,Dallas,TX,1,8:30 pm ET,CHA,Hornets,Charlotte,DAL,Mavericks,Dallas,2026-01-30,01:30,4,"FanDuel Sports Network - Southeast - Charlotte, KFAA","97.1 FM / S: 99.1 FM, WFNZ 610 AM/102.5 FM",MavsTV,
January,0022500684,20260129/BKNDEN,2026-01-29,2026-01-29T19:00:00,2026-01-29T21:00:00,2026-01-29T21:00:00,Ball Arena,Denver,CO,1,9:00 pm ET,BKN,Nets,Brooklyn,DEN,Nuggets,Denver,2026-01-30,02:00,5,"ALT2/KTVD, YES",Altitude Sports Radio 92.5 FM,,
January,0022500685,20260129/DETPHX,2026-01-29,2026-01-29T19:00:00,2026-01-29T21:00:00,2026-01-29T21:00:00,Mortgage Matchup Center,Phoenix,AZ,1,9:00 pm ET,DET,Pistons,Detroit,PHX,Suns,Phoenix,2026-01-30,02:00,6,"Arizona's Family 3TV / Arizona's Family Sports, FanDuel Sports Network - Detroit","950 AM, KMVP 98.7 / S: KSUN",Suns+,
January,0022500686,20260129/OKCMIN,2026-01-29,2026-01-29T20:30:00,2026-01-29T20:30:00,2026-01-29T21:30:00,Target Center,Minneapolis,MN,1,9:30 pm ET,OKC,Thunder,Oklahoma City,MIN,Timberwolves,Minnesota,2026-01-30,02:30,7,"FanDuel Sports Network - Oklahoma, Prime Video",WWLS 98.1FM OKC,,Prime Video
January,0022500687,20260130/TORORL,2026-01-30,2026-01-30T19:00:00,2026-01-30T19:00:00,2026-01-30T19:00:00,Kia Center,Orlando,FL,1,7:00 pm ET,TOR,Raptors,Toronto,ORL,Magic,Orlando,2026-01-31,00:00,1,"FanDuel Sports Network - Florida, TSN, TSN",TSN Radio 1050,,
January,0022500688,20260130/LALWAS,2026-01-30,2026-01-30T19:00:00,2026-01-30T16:00:00,2026-01-30T19:00:00,Capital One Arena,Washington,DC,1,7:00 pm ET,LAL,Lakers,Los Angeles,WAS,Wizards,Washington,2026-01-31,00:00,2,"Monumental Sports Network, Spectrum SportsNet",ESPN LA 710/1330 KWKW,Spectrum SportsNet+,
January,0022500689,20260130/SACBOS,2026-01-30,2026-01-30T19:30:00,2026-01-30T16:30:00,2026-01-30T19:30:00,TD Garden,Boston,MA,1,7:30 pm ET,SAC,Kings,Sacramento,BOS,Celtics,Boston,2026-01-31,00:30,3,"NBC SPORTS BOSTON, NBCSCA","98.5 The Sports Hub, Sactown Sports 1140 AM",,
January,0022500690,20260130/PORNYK,2026-01-30,2026-01-30T19:30:00,2026-01-30T16:30:00,2026-01-30T19:30:00,Madison Square Garden,New York,NY,1,7:30 pm ET,POR,Trail Blazers,Portland,NYK,Knicks,New York,2026-01-31,00:30,4,"KUNP, MSG","880 ESPN New York, Rip City Radio 620",BlazerVision,
January,0022500691,20260130/MEMNOP,2026-01-30,2026-01-30T18:30:00,2026-01-30T18:30:00,2026-01-30T19:30:00,Smoothie King Center,New Orleans,LA,1,7:30 pm ET,MEM,Grizzlies,Memphis,NOP,Pelicans,New Orleans,2026-01-31,00:30,5,"ESPN, FanDuel Sports Network - Southeast - Memphis",,,ESPN
January,0022500692,20260130/CHIMIA,2026-01-30,2026-01-30T20:00:00,2026-01-30T19:00:00,2026-01-30T20:00:00,Kaseya Center,Miami,FL,1,8:00 pm ET,CHI,Bulls,Chicago,MIA,Heat,Miami,2026-01-31,01:00,6,"Chicago Sports Network, FanDuel Sports Network - Sun","FM 104.3 WQAM, 560 AM   / S: WAQI 710",,
January,0022500693,20260130/CLEPHX,2026-01-30,2026-01-30T19:00:00,2026-01-30T21:00:00,2026-01-30T21:00:00,Mortgage Matchup Center,Phoenix,AZ,1,9:00 pm ET,CLE,Cavaliers,Cleveland,PHX,Suns,Phoenix,2026-01-31,02:00,7,"Arizona's Family 3TV / Arizona's Family Sports, FanDuel Sports Network - Ohio",KMVP 98.7 / S: KSUN,Suns+,
January,0022500694,20260130/BKNUTA,2026-01-30,2026-01-30T19:30:00,2026-01-30T21:30:00,2026-01-30T21:30:00,Delta Center,Salt Lake City,UT,1,9:30 pm ET,BKN,Nets,Brooklyn,UTA,Jazz,Utah,2026-01-31,02:30,8,"KJZZ, YES",KZNS / KSL / S: KTUB,Jazz+,
January,0022500695,20260130/LACDEN,2026-01-30,2026-01-30T20:00:00,2026-01-30T19:00:00,2026-01-30T22:00:00,Ball Arena,Denver,CO,1,10:00 pm ET,LAC,Clippers,LA,DEN,Nuggets,Denver,2026-01-31,03:00,9,"Altitude, ESPN",Altitude Sports Radio 92.5 FM,,ESPN
January,0022500696,20260130/DETGSW,2026-01-30,2026-01-30T19:00:00,2026-01-30T22:00:00,2026-01-30T22:00:00,Chase Center,San Francisco,CA,1,10:00 pm ET,DET,Pistons,Detroit,GSW,Warriors,Golden State,2026-01-31,03:00,10,"FanDuel Sports Network - Detroit, NBCSBA","95.7 The Game, 97.1 FM The Ticket",,
January,0022500697,20260131/SASCHA,2026-01-31,2026-01-31T15:00:00,2026-01-31T14:00:00,2026-01-31T15:00:00,Spectrum Center,Charlotte,NC,1,3:00 pm ET,SAS,Spurs,San Antonio,CHA,Hornets,Charlotte,2026-01-31,20:00,1,Prime Video,"WFNZ 610 AM/102.5 FM, WOAI/KXTN",,Prime Video
January,0022500698,20260131/ATLIND,2026-01-31,2026-01-31T19:00:00,2026-01-31T19:00:00,2026-01-31T19:00:00,Gainbridge Fieldhouse,Indianapolis,IN,1,7:00 pm ET,ATL,Hawks,Atlanta,IND,Pacers,Indiana,2026-02-01,00:00,2,"FanDuel Sports Network - Indiana, FanDuel Sports Network - Southeast - Atlanta","93.5/107.5 The Fan, WZGC",,
January,0022500699,20260131/NOPPHI,2026-01-31,2026-01-31T19:30:00,2026-01-31T18:30:00,2026-01-31T19:30:00,Xfinity Mobile Arena,Philadelphia,PA,1,7:30 pm ET,NOP,Pelicans,New Orleans,PHI,76ers,Philadelphia,2026-02-01,00:30,3,"GCSEN, NBC Sports Philadelphia",97.5 The Fanatic,Pelicans+,
January,0022500700,20260131/MINMEM,2026-01-31,2026-01-31T19:00:00,2026-01-31T19:00:00,2026-01-31T20:00:00,FedExForum,Memphis,TN,1,8:00 pm ET,MIN,Timberwolves,Minnesota,MEM,Grizzlies,Memphis,2026-02-01,01:00,4,"FanDuel Sports Network - North, FanDuel Sports Network - Southeast - Memphis",,,
January,0022500701,20260131/DALHOU,2026-01-31,2026-01-31T19:30:00,2026-01-31T19:30:00,2026-01-31T20:30:00,Toyota Center,Houston,TX,1,8:30 pm ET,DAL,Mavericks,Dallas,HOU,Rockets,Houston,2026-02-01,01:30,5,ABC,"790 AM / S: KLTN TUDN, 97.1 FM / S: 99.1 FM, ESPN Radio",,ABC
February,0022500702,20260201/MILBOS,2026-02-01,2026-02-01T15:30:00,2026-02-01T14:30:00,2026-02-01T15:30:00,TD Garden,Boston,MA,1,3:30 pm ET,MIL,Bucks,Milwaukee,BOS,Celtics,Boston,2026-02-01,20:30,1,"ESPN, FanDuel Sports Network - Wisconsin, NBC SPORTS BOSTON",WROR (105.7 FM),,ESPN
February,0022500703,20260201/ORLSAS,2026-02-01,2026-02-01T15:00:00,2026-02-01T16:00:00,2026-02-01T16:00:00,Frost Bank Center,San Antonio,TX,1,4:00 pm ET,ORL,Magic,Orlando,SAS,Spurs,San Antonio,2026-02-01,21:00,2,FanDuel Sports Network - Florida,WOAI/KXTN,,
February,0022500704,20260201/BKNDET,2026-02-01,2026-02-01T18:00:00,2026-02-01T18:00:00,2026-02-01T18:00:00,Little Caesars Arena,Detroit,MI,1,6:00 pm ET,BKN,Nets,Brooklyn,DET,Pistons,Detroit,2026-02-01,23:00,3,"FanDuel Sports Network - Detroit, YES",97.1 FM The Ticket,,
February,0022500705,20260201/CHIMIA,2026-02-01,2026-02-01T18:00:00,2026-02-01T17:00:00,2026-02-01T18:00:00,Kaseya Center,Miami,FL,1,6:00 pm ET,CHI,Bulls,Chicago,MIA,Heat,Miami,2026-02-01,23:00,4,"Chicago Sports Network, FanDuel Sports Network - Sun","FM 104.3 WQAM, 560 AM   / S: WAQI 710",,
February,0022500706,20260201/UTATOR,2026-02-01,2026-02-01T18:00:00,2026-02-01T16:00:00,2026-02-01T18:00:00,Scotiabank Arena,Toronto,ON,1,6:00 pm ET,UTA,Jazz,Utah,TOR,Raptors,Toronto,2026-02-01,23:00,5,"KJZZ, SN, SN","KZNS / KSL / S: KTUB, Sportsnet 590",Jazz+,
February,0022500707,20260201/SACWAS,2026-02-01,2026-02-01T18:00:00,2026-02-01T15:00:00,2026-02-01T18:00:00,Capital One Arena,Washington,DC,1,6:00 pm ET,SAC,Kings,Sacramento,WAS,Wizards,Washington,2026-02-01,23:00,6,"Monumental Sports Network, NBCSCA",Sactown Sports 1140 AM,,
February,0022500708,20260201/LALNYK,2026-02-01,2026-02-01T19:00:00,2026-02-01T16:00:00,2026-02-01T19:00:00,Madison Square Garden,New York,NY,1,7:00 pm ET,LAL,Lakers,Los Angeles,NYK,Knicks,New York,2026-02-02,00:00,7,"NBC, Peacock","880 ESPN New York, ESPN LA 710/1330 KWKW, ESPN Radio",,"NBC, Peacock"
February,0022500709,20260201/LACPHX,2026-02-01,2026-02-01T18:00:00,2026-02-01T17:00:00,2026-02-01T20:00:00,Mortgage Matchup Center,Phoenix,AZ,1,8:00 pm ET,LAC,Clippers,LA,PHX,Suns,Phoenix,2026-02-02,01:00,8,"Arizona's Family 3TV / Arizona's Family Sports, FanDuel Sports Network - SoCal",KMVP 98.7 / S: KSUN,Suns+,
February,0022500710,20260201/CLEPOR,2026-02-01,2026-02-01T18:00:00,2026-02-01T21:00:00,2026-02-01T21:00:00,Moda Center,Portland,OR,1,9:00 pm ET,CLE,Cavaliers,Cleveland,POR,Trail Blazers,Portland,2026-02-02,02:00,9,"FanDuel Sports Network - Ohio, KUNP",Rip City Radio 620,BlazerVision,
February,0022500711,20260201/OKCDEN,2026-02-01,2026-02-01T19:30:00,2026-02-01T20:30:00,2026-02-01T21:30:00,Ball Arena,Denver,CO,1,9:30 pm ET,OKC,Thunder,Oklahoma City,DEN,Nuggets,Denver,2026-02-02,02:30,10,"NBC, Peacock","Altitude Sports Radio 92.5 FM, WWLS 98.1FM OKC",,"NBC, Peacock"
February,0022500712,20260202/NOPCHA,2026-02-02,2026-02-02T19:00:00,2026-02-02T18:00:00,2026-02-02T19:00:00,Spectrum Center,Charlotte,NC,1,7:00 pm ET,NOP,Pelicans,New Orleans,CHA,Hornets,Charlotte,2026-02-03,00:00,1,"FanDuel Sports Network - Southeast - Charlotte, GCSEN",WFNZ 610 AM/102.5 FM,Pelicans+,
February,0022500713,20260202/HOUIND,2026-02-02,2026-02-02T19:00:00,2026-02-02T18:00:00,2026-02-02T19:00:00,Gainbridge Fieldhouse,Indianapolis,IN,1,7:00 pm ET,HOU,Rockets,Houston,IND,Pacers,Indiana,2026-02-03,00:00,2,"Peacock, Space City Home Network","790 AM / S: KLTN TUDN, 93.5/107.5 The Fan",,Peacock
February,0022500714,20260202/MINMEM,2026-02-02,2026-02-02T20:30:00,2026-02-02T20:30:00,2026-02-02T21:30:00,FedExForum,Memphis,TN,1,9:30 pm ET,MIN,Timberwolves,Minnesota,MEM,Grizzlies,Memphis,2026-02-03,02:30,3,"FDSNNOX, Peacock",,,Peacock
February,0022500715,20260202/PHILAC,2026-02-02,2026-02-02T19:30:00,2026-02-02T22:30:00,2026-02-02T22:30:00,Intuit Dome,Inglewood,CA,1,10:30 pm ET,PHI,76ers,Philadelphia,LAC,Clippers,LA,2026-02-03,03:30,4,"FanDuel Sports Network - SoCal, NBC Sports Philadelphia",97.5 The Fanatic,,
